experiment,test_dir,test_case,rep,two_stage_cot,best_of_n,t0,tmax,prompt,total_duration_ms_from_stages,total_emissions_kg_from_stage_metrics,stage_metrics_path,batch_times_duration_ms,batch_times_exit_code,codecarbon_timestamp,codecarbon_project_name,codecarbon_run_id,codecarbon_experiment_id,codecarbon_duration,codecarbon_emissions,codecarbon_energy_consumed,codecarbon_cpu_energy,codecarbon_gpu_energy,codecarbon_ram_energy
rep3_tstrue_bon2_t0_tmax0p15,test_3,3,3,True,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),25398.0,4.1648748617104564e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_3\stage_metrics.json,21165,0,2026-01-31T01:07:56,SalesDataAgent,6b2b31f8-418a-4e07-82e9-98259e461b65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.52756920899992,3.1204637138942654e-05,9.43542145844576e-05,5.147931063034523e-05,2.492136895243592e-05,1.7953535001676454e-05
rep3_tstrue_bon2_t0_tmax0p15,test_4,4,3,True,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,20806.0,4.199239291654441e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_4\stage_metrics.json,17865,0,2026-01-31T05:52:55,SalesDataAgent,6b31b9f9-2882-4b0a-8939-a2758798d54f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.88340579099895,2.4021185036030632e-05,7.263343705522721e-05,3.785090205633775e-05,2.031547531305899e-05,1.4467059685830463e-05
rep3_tstrue_bon2_t0_tmax0p15,test_5,5,3,True,2,0.0,0.15,Which store has the most sales in october 2022 ?,19394.0,3.707971166872543e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_5\stage_metrics.json,18251,0,2026-01-31T04:24:21,SalesDataAgent,88481cfb-eed9-4d2b-b563-f68a05db782d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.479899541998748,2.015328898647e-05,6.093798640070997e-05,3.713361875103855e-05,8.258800427158273e-06,1.5545567222513152e-05
rep3_tstrue_bon2_t0_tmax0p15,test_6,6,3,True,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,27508.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_6\stage_metrics.json,26787,0,2026-01-31T01:09:28,SalesDataAgent,a7f5b0be-b808-4e10-92a4-510b9c6d1a5f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,31.786109291002504,3.625106126472195e-05,0.0001096132090322,5.37441081470066e-05,3.60130759577289e-05,1.985602492749725e-05
rep3_tstrue_bon2_t0_tmax0p15,test_7,7,3,True,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,86256.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_7\stage_metrics.json,98003,0,2026-01-31T01:11:06,SalesDataAgent,dca4e77f-7910-4369-b82f-19e5916519e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93.72032087499974,7.445060851952735e-05,0.0002251181021883,0.0001128073911261,6.786109669305693e-05,4.444961436917463e-05
rep3_tstrue_bon2_t0_tmax0p15,test_8,8,3,True,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",47395.0,8.693306265364302e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tstrue_bon2_t0_tmax0p15,test_9,9,3,True,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,27276.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_9\stage_metrics.json,21737,0,2026-01-31T04:31:12,SalesDataAgent,c277a81f-6451-4185-9145-266534b7747b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.88786416700168,3.045471362981261e-05,9.20866527670481e-05,4.187632112873445e-05,3.113806938166369e-05,1.907226225664999e-05
rep3_tstrue_bon2_t0_tmax0p15,test_10,10,3,True,2,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",82123.0,0.00011449177367357129,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_10\stage_metrics.json,79899,0,2026-01-31T02:02:49,SalesDataAgent,99108081-a85f-44cc-bd4f-5bde278ed134,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,80.8162158749983,3.612569825994503e-05,0.0001092341458884,4.6032606069821183e-05,3.009238568284272e-05,3.3109154135812184e-05
rep3_tstrue_bon2_t0_tmax0p15,test_11,11,3,True,2,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",,4.944080948096253e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_11\stage_metrics.json,50112,0,2026-01-31 07:08:17,SalesDataAgent,a1d81247-5f65-48bb-a000-1fc0f6a997ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.4994586249959,6.835152269436304e-05,0.0002066761491493,8.28500599963526e-05,5.930680925466364e-05,6.451927989829833e-05
rep3_tstrue_bon3_t0_tmax0p15,test_1,1,3,True,3,0.0,0.15,What is the total sales in october 2022 ?,22874.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_1\stage_metrics.json,25234,0,2026-01-31T05:51:32,SalesDataAgent,6a684b3e-16ff-4a19-9896-b7d82733450e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.09037945899763,2.566614648488841e-05,7.76073466968487e-05,4.345923324464635e-05,1.9166353693045083e-05,1.4981759759157286e-05
rep3_tstrue_bon3_t0_tmax0p15,test_2,2,3,True,3,0.0,0.15,How many units we sold in september 2022 ?,24626.0,4.932372786381434e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_2\stage_metrics.json,24047,0,2026-01-31T02:42:04,SalesDataAgent,8d4ddc2a-278b-4f03-97c2-d35262428007,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.321160375002364,,,4.316439079239991e-05,,1.7760342225016456e-05
rep3_tstrue_bon3_t0_tmax0p15,test_3,3,3,True,3,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),27740.0,5.935715482704997e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_3\stage_metrics.json,30890,0,2026-01-31T01:07:56,SalesDataAgent,6b2b31f8-418a-4e07-82e9-98259e461b65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.52756920899992,3.1204637138942654e-05,9.43542145844576e-05,5.147931063034523e-05,2.492136895243592e-05,1.7953535001676454e-05
rep3_tstrue_bon3_t0_tmax0p15,test_4,4,3,True,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,20433.0,5.416672106775505e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_4\stage_metrics.json,17865,0,2026-01-31T05:52:55,SalesDataAgent,6b31b9f9-2882-4b0a-8939-a2758798d54f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.88340579099895,2.4021185036030632e-05,7.263343705522721e-05,3.785090205633775e-05,2.031547531305899e-05,1.4467059685830463e-05
rep3_tstrue_bon3_t0_tmax0p15,test_5,5,3,True,3,0.0,0.15,Which store has the most sales in october 2022 ?,19313.0,5.156784104085812e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_5\stage_metrics.json,18251,0,2026-01-31T04:24:21,SalesDataAgent,88481cfb-eed9-4d2b-b563-f68a05db782d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.479899541998748,2.015328898647e-05,6.093798640070997e-05,3.713361875103855e-05,8.258800427158273e-06,1.5545567222513152e-05
rep3_tstrue_bon3_t0_tmax0p15,test_6,6,3,True,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,26746.0,5.659512828976138e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_6\stage_metrics.json,26787,0,2026-01-31T02:36:03,SalesDataAgent,6e60ce99-909b-4ea3-8546-e16902de24a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.694281584001143,2.2512248744118365e-05,6.807082996425463e-05,3.463336997455591e-05,1.7299989467205844e-05,1.6137470522492853e-05
rep3_tstrue_bon3_t0_tmax0p15,test_7,7,3,True,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,84814.0,9.495003992460964e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_7\stage_metrics.json,98003,0,2026-01-31T01:11:06,SalesDataAgent,dca4e77f-7910-4369-b82f-19e5916519e7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,93.72032087499974,7.445060851952735e-05,0.0002251181021883,0.0001128073911261,6.786109669305693e-05,4.444961436917463e-05
rep3_tstrue_bon3_t0_tmax0p15,test_8,8,3,True,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",47019.0,0.00012211833682175037,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep3_tstrue_bon3_t0_tmax0p15,test_9,9,3,True,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,25293.0,6.184554179204671e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_9\stage_metrics.json,21737,0,2026-01-31T04:31:12,SalesDataAgent,c277a81f-6451-4185-9145-266534b7747b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.88786416700168,3.045471362981261e-05,9.20866527670481e-05,4.187632112873445e-05,3.113806938166369e-05,1.907226225664999e-05
rep3_tstrue_bon3_t0_tmax0p15,test_10,10,3,True,3,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",100399.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_10\stage_metrics.json,85313,0,2026-01-31T07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep3_tstrue_bon3_t0_tmax0p15,test_11,11,3,True,3,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",,6.298735496007369e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_11\stage_metrics.json,50112,0,2026-01-31 07:08:17,SalesDataAgent,a1d81247-5f65-48bb-a000-1fc0f6a997ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,143.4994586249959,6.835152269436304e-05,0.0002066761491493,8.28500599963526e-05,5.930680925466364e-05,6.451927989829833e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_1,1,4,False,1,0.0,0.15,What is the total sales in october 2022 ?,2976.0,1.3845752339443479e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T04:15:46,SalesDataAgent,b9431540-5e0f-49b8-8c3c-068ad12664f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.061322667002967,1.401228649326524e-05,4.236928892066727e-05,2.483722118072451e-05,6.425768154946934e-06,1.110629958499582e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_2,2,4,False,1,0.0,0.15,How many units we sold in september 2022 ?,2764.0,1.745897386469235e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_2\stage_metrics.json,16544,0,2026-01-31T01:01:45,SalesDataAgent,6e6bb63c-5ac0-49bc-b414-33ffaa8d60af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.105523958001868,1.7505444647236026e-05,5.293163555426685e-05,3.2479320675416016e-05,9.91109918636168e-06,1.0541215692489158e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_3,3,4,False,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),4072.0,2.0211458988419944e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_3\stage_metrics.json,19389,0,2026-01-31T01:02:05,SalesDataAgent,50c02cb1-1f11-42bb-b5ed-644a506ff3b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.225072499997625,2.2214882745724683e-05,6.717167721661561e-05,3.146414858952301e-05,2.3547315640431425e-05,1.216021298666116e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_4,4,4,False,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,3318.0,1.834518725347586e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_4\stage_metrics.json,16833,0,2026-01-31T05:45:47,SalesDataAgent,14d60116-8136-4396-b2fb-dcbef235aa25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.130490582996572,1.834518725347586e-05,5.547078554380426e-05,3.357376503435238e-05,1.0022766516957347e-05,1.1874253992494536e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_5,5,4,False,1,0.0,0.15,Which store has the most sales in october 2022 ?,3240.0,1.7480619610141212e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_5\stage_metrics.json,16813,0,2026-01-31T05:46:04,SalesDataAgent,233bfd74-bf4a-4aed-a84e-30c3e92aa5fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.984682292000798,1.7480619610141212e-05,5.285657149033682e-05,3.231090148390658e-05,9.031991393917744e-06,1.1513678612512497e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_6,6,4,False,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,7653.0,2.3143446622637638e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_6\stage_metrics.json,23175,0,2026-01-31T01:03:04,SalesDataAgent,489c6a35-7a42-49c5-88f8-121db7fa89b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.74938549999933,2.463202776669653e-05,7.448045696544043e-05,3.770274713692047e-05,2.2526157084335896e-05,1.4251552744184062e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_7,7,4,False,1,0.0,0.15,Show me in a bar plot the monthly sales in 2022,36237.0,3.544524028685831e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_7\stage_metrics.json,45480,0,2026-01-31T06:23:57,SalesDataAgent,1ddfdd51-9acb-47e3-9e02-13e91613dd63,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.44668745799572,2.865163308303161e-05,8.663463459210448e-05,3.6882552376903566e-05,2.6563697251865595e-05,2.318838496333531e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_8,8,4,False,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",61160.0,6.812047047090784e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_9,9,4,False,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,5371.0,2.3520500376599976e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_9\stage_metrics.json,20169,0,2026-01-31T01:05:30,SalesDataAgent,75f66e68-97dc-4193-b90f-15a8c3b50fb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.979335957999863,2.4369076704344573e-05,7.368536549067354e-05,3.237083869272551e-05,2.862427530379772e-05,1.2690251494150287e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_10,10,4,False,1,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,1.9667244959218183e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep4_tsfalse_bon1_t0_tmax0p15,test_11,11,4,False,1,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",43818.0,3.62765821511948e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_11\stage_metrics.json,47097,0,2026-01-31T03:35:16,SalesDataAgent,e38fb3b9-4031-4031-8c9c-e5d10aaf18f5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,44.13371695800015,2.3908848682959293e-05,7.229376291269085e-05,3.178532254930618e-05,1.8216345881724425e-05,2.229209448166026e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_1,1,4,False,2,0.0,0.15,What is the total sales in october 2022 ?,2797.0,2.566614648488841e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T04:15:46,SalesDataAgent,b9431540-5e0f-49b8-8c3c-068ad12664f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.061322667002967,1.401228649326524e-05,4.236928892066727e-05,2.483722118072451e-05,6.425768154946934e-06,1.110629958499582e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_2,2,4,False,2,0.0,0.15,How many units we sold in september 2022 ?,2737.0,2.0629119593130868e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_2\stage_metrics.json,16544,0,2026-01-31T01:01:45,SalesDataAgent,6e6bb63c-5ac0-49bc-b414-33ffaa8d60af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.105523958001868,1.7505444647236026e-05,5.293163555426685e-05,3.2479320675416016e-05,9.91109918636168e-06,1.0541215692489158e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_3,3,4,False,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),4519.0,2.434539680402063e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_3\stage_metrics.json,19389,0,2026-01-31T01:02:05,SalesDataAgent,50c02cb1-1f11-42bb-b5ed-644a506ff3b4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.225072499997625,2.2214882745724683e-05,6.717167721661561e-05,3.146414858952301e-05,2.3547315640431425e-05,1.216021298666116e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_4,4,4,False,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,3368.0,2.4021185036030632e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_4\stage_metrics.json,16833,0,2026-01-31T05:45:47,SalesDataAgent,14d60116-8136-4396-b2fb-dcbef235aa25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.130490582996572,1.834518725347586e-05,5.547078554380426e-05,3.357376503435238e-05,1.0022766516957347e-05,1.1874253992494536e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_5,5,4,False,2,0.0,0.15,Which store has the most sales in october 2022 ?,3253.0,2.027216533793359e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_5\stage_metrics.json,16813,0,2026-01-31T05:46:04,SalesDataAgent,233bfd74-bf4a-4aed-a84e-30c3e92aa5fe,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.984682292000798,1.7480619610141212e-05,5.285657149033682e-05,3.231090148390658e-05,9.031991393917744e-06,1.1513678612512497e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_6,6,4,False,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,7996.0,3.242687991897447e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_6\stage_metrics.json,23175,0,2026-01-31T01:03:04,SalesDataAgent,489c6a35-7a42-49c5-88f8-121db7fa89b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.74938549999933,2.463202776669653e-05,7.448045696544043e-05,3.770274713692047e-05,2.2526157084335896e-05,1.4251552744184062e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_7,7,4,False,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,35693.0,6.137954913002157e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_7\stage_metrics.json,45480,0,2026-01-31T06:23:57,SalesDataAgent,1ddfdd51-9acb-47e3-9e02-13e91613dd63,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.44668745799572,2.865163308303161e-05,8.663463459210448e-05,3.6882552376903566e-05,2.6563697251865595e-05,2.318838496333531e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_8,8,4,False,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",60491.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_8\stage_metrics.json,78767,0,2026-01-31T01:05:09,SalesDataAgent,64ebc8c5-209b-4474-974b-3c75468e9298,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.37457200000063,6.848802445259071e-05,0.0002070888928107,0.0001067604545534,5.8809098081404325e-05,4.151934017586124e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_9,9,4,False,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,5661.0,2.9324993869140198e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_9\stage_metrics.json,20169,0,2026-01-31T01:05:30,SalesDataAgent,75f66e68-97dc-4193-b90f-15a8c3b50fb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.979335957999863,2.4369076704344573e-05,7.368536549067354e-05,3.237083869272551e-05,2.862427530379772e-05,1.2690251494150287e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_10,10,4,False,2,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",,2.5959026541431633e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_10\stage_metrics.json,15786,0,2026-01-31 07:05:50,SalesDataAgent,2c518580-8113-4ad4-adba-29d6f75cfeea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,111.70569579199946,5.43254087925731e-05,0.0001642650499597,7.04759100992713e-05,4.302583489621088e-05,5.076330496422088e-05
rep4_tsfalse_bon2_t0_tmax0p15,test_11,11,4,False,2,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",47162.0,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_11\stage_metrics.json,47097,0,2026-01-31T01:06:35,SalesDataAgent,49235bc2-e838-495d-bd8e-c9c5b69dd71f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,46.1290950420007,4.555032106738405e-05,0.0001377316053779,5.741263342079378e-05,5.456966858962155e-05,2.5749303367532176e-05
rep4_tsfalse_bon3_t0_tmax0p15,test_1,1,4,False,3,0.0,0.15,What is the total sales in october 2022 ?,2869.0,2.9894452558932836e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_1\stage_metrics.json,18050,0,2026-01-31T04:15:46,SalesDataAgent,b9431540-5e0f-49b8-8c3c-068ad12664f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.061322667002967,1.401228649326524e-05,4.236928892066727e-05,2.483722118072451e-05,6.425768154946934e-06,1.110629958499582e-05
rep4_tsfalse_bon3_t0_tmax0p15,test_2,2,4,False,3,0.0,0.15,How many units we sold in september 2022 ?,2738.0,2.4677488877548067e-05,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_2\stage_metrics.json,16544,0,2026-01-31T01:01:45,SalesDataAgent,6e6bb63c-5ac0-49bc-b414-33ffaa8d60af,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.105523958001868,1.7505444647236026e-05,5.293163555426685e-05,3.2479320675416016e-05,9.91109918636168e-06,1.0541215692489158e-05
