Store_Number,SKU_Coded,Product_Class_Code,Sold_Date,Qty_Sold,Total_Sale_Value,On_Promo
500,4180,6173400,22975,2021-11-05,1,14.990000,0
501,3410,6173400,22975,2021-11-05,1,14.990000,0
502,2640,6173400,22975,2021-11-06,1,14.990000,0
503,770,6173400,22975,2021-11-11,2,29.980000,0
504,1760,6173400,22975,2021-11-12,1,14.990000,0
505,4070,6173400,22975,2021-11-13,1,14.990000,0
506,2420,6173400,22975,2021-11-13,1,14.990000,0
507,4180,6173400,22975,2021-11-14,1,14.990000,0
508,4730,6173400,22975,2021-11-15,1,13.000000,0
509,2310,6173400,22975,2021-11-16,1,14.990000,0
510,2530,6173400,22975,2021-11-18,1,14.990000,0
511,3630,6173400,22975,2021-11-18,1,14.990000,0
512,1540,6173400,22975,2021-11-18,1,14.990000,0
513,1320,6173400,22975,2021-11-19,1,14.240000,0
514,1870,6173400,22975,2021-11-20,1,13.500000,0
515,770,6173400,22975,2021-11-22,1,14.990000,0
516,3190,6173400,22975,2021-11-23,1,14.990000,0
517,1980,6173400,22975,2021-11-23,1,14.990000,0
518,2200,6173400,22975,2021-11-25,1,14.990000,0
519,4730,6173400,22975,2021-11-25,1,13.000000,0
520,2420,6173400,22975,2021-11-25,1,14.990000,0
521,1540,6173400,22975,2021-11-26,1,14.990000,0
522,2420,6173400,22975,2021-11-28,1,14.990000,0
523,3300,6173450,22875,2021-11-04,1,1.990000,0
524,1100,6173450,22875,2021-11-04,1,1.990000,0
525,2750,6173450,22875,2021-11-05,1,1.990000,0
526,1100,6173450,22875,2021-11-05,1,1.990000,0
527,550,6173450,22875,2021-11-06,4,7.960000,0
528,4180,6173450,22875,2021-11-07,1,1.990000,0
529,550,6173450,22875,2021-11-10,1,1.990000,0
530,1760,6173450,22875,2021-11-11,1,1.990000,0
531,1100,6173450,22875,2021-11-11,1,1.990000,0
532,4840,6173450,22875,2021-11-12,1,1.990000,0
533,2640,6173450,22875,2021-11-12,1,1.990000,0
534,1320,6173450,22875,2021-11-13,2,3.980000,0
535,4400,6173450,22875,2021-11-14,1,1.990000,0
536,3300,6173450,22875,2021-11-14,1,1.990000,0
537,2200,6173450,22875,2021-11-15,1,1.990000,0
538,2750,6173450,22875,2021-11-16,1,1.990000,0
539,990,6173450,22875,2021-11-17,1,1.990000,0
540,2310,6173450,22875,2021-11-20,1,1.990000,0
541,550,6173450,22875,2021-11-21,1,1.990000,0
542,3630,6173450,22875,2021-11-25,1,1.990000,0
543,4070,6173450,22875,2021-11-25,1,1.990000,0
544,3740,6173450,22875,2021-11-25,1,1.990000,0
545,1540,6173450,22875,2021-11-26,1,1.990000,0
546,2640,6173450,22875,2021-11-27,1,1.990000,0
547,990,6173450,22875,2021-11-27,1,1.990000,0
548,3300,6173450,22875,2021-11-27,1,1.990000,0
549,1870,6173450,22875,2021-11-29,1,1.990000,0
550,4730,6173450,22875,2021-11-30,2,3.980000,0
551,2640,6173500,22875,2021-11-02,1,1.990000,0
552,1980,6173500,22875,2021-11-02,1,1.990000,0
553,3740,6173500,22875,2021-11-04,1,1.990000,0
554,2750,6173500,22875,2021-11-05,1,1.990000,0
555,2200,6173500,22875,2021-11-06,1,1.990000,0
556,1540,6173500,22875,2021-11-06,1,1.990000,0
557,1320,6173500,22875,2021-11-06,1,1.990000,0
558,1650,6173500,22875,2021-11-06,1,1.990000,0
559,4840,6173500,22875,2021-11-06,1,1.990000,0
560,990,6173500,22875,2021-11-08,1,1.990000,0
561,3630,6173500,22875,2021-11-11,1,1.990000,0
562,1320,6173500,22875,2021-11-11,1,1.990000,0
563,660,6173500,22875,2021-11-11,1,1.990000,0
564,2640,6173500,22875,2021-11-11,1,1.990000,0
565,1540,6173500,22875,2021-11-12,2,3.980000,0
566,3080,6173500,22875,2021-11-13,1,1.990000,0
567,3300,6173500,22875,2021-11-14,2,3.980000,0
568,2750,6173500,22875,2021-11-16,1,1.990000,0
569,1320,6173500,22875,2021-11-16,1,1.990000,0
570,770,6173500,22875,2021-11-17,1,1.990000,0
571,660,6173500,22875,2021-11-17,1,1.990000,0
572,2200,6173500,22875,2021-11-18,1,1.990000,0
573,1320,6173500,22875,2021-11-18,1,1.990000,0
574,1980,6173500,22875,2021-11-19,1,1.990000,0
575,3740,6173500,22875,2021-11-19,2,3.980000,0
576,2200,6173500,22875,2021-11-19,1,1.990000,0
577,2970,6173500,22875,2021-11-19,1,1.990000,0
578,990,6173500,22875,2021-11-21,1,1.990000,0
579,2310,6173500,22875,2021-11-23,1,1.990000,0
580,1320,6173500,22875,2021-11-25,1,1.990000,0
581,3630,6173500,22875,2021-11-25,1,1.990000,0
582,550,6173500,22875,2021-11-28,1,1.990000,0
583,3630,6173500,22875,2021-11-28,2,3.980000,0
584,1980,6173500,22875,2021-11-29,1,1.990000,0
585,330,6173500,22875,2021-11-30,1,1.990000,0
586,880,6173550,22975,2021-11-01,1,14.990000,0
587,1210,6173550,22975,2021-11-02,2,29.980000,0
588,770,6173550,22975,2021-11-03,2,29.980000,0
589,1320,6173550,22975,2021-11-03,1,14.240000,0
590,1650,6173550,22975,2021-11-04,1,14.990000,0
591,1540,6173550,22975,2021-11-05,1,14.990000,0
592,2310,6173550,22975,2021-11-05,1,14.990000,0
593,330,6173550,22975,2021-11-05,1,14.990000,0
594,4180,6173550,22975,2021-11-06,1,11.990000,0
595,330,6173550,22975,2021-11-06,1,14.990000,0
596,2420,6173550,22975,2021-11-08,1,14.990000,0
597,2200,6173550,22975,2021-11-08,1,14.990000,0
598,2310,6173550,22975,2021-11-09,1,14.990000,0
599,3190,6173550,22975,2021-11-10,1,14.990000,0
600,1210,6173550,22975,2021-11-10,1,14.240000,0
601,3630,6173550,22975,2021-11-10,1,14.990000,0
602,1210,6173550,22975,2021-11-12,1,14.240000,0
603,1870,6173550,22975,2021-11-13,1,16.990000,0
604,1540,6173550,22975,2021-11-14,1,16.990000,0
605,330,6173550,22975,2021-11-16,1,16.990000,0
606,3630,6173550,22975,2021-11-18,1,16.990000,0
607,330,6173550,22975,2021-11-19,2,33.980000,0
608,4070,6173550,22975,2021-11-19,1,16.990000,0
609,3740,6173550,22975,2021-11-20,1,16.990000,0
610,2310,6173550,22975,2021-11-25,1,16.139999,0
611,2420,6173550,22975,2021-11-26,3,48.970001,0
612,2750,6173550,22975,2021-11-26,1,16.990000,0
613,1100,6173550,22975,2021-11-26,1,16.990000,0
614,3190,6173550,22975,2021-11-27,1,11.990000,0
615,1540,6173550,22975,2021-11-27,1,16.990000,0
616,3740,6173550,22975,2021-11-28,1,16.990000,0
617,3190,6173550,22975,2021-11-28,1,16.990000,0
618,2420,6173550,22975,2021-11-30,1,16.990000,0
619,4400,6173600,24425,2021-11-02,1,24.950001,0
620,3190,6173600,24425,2021-11-06,1,24.950001,0
621,1320,6173600,24425,2021-11-06,1,24.950001,0
622,330,6173600,24425,2021-11-07,1,24.950001,0
623,4400,6173600,24425,2021-11-16,1,24.950001,0
624,1650,6173600,24425,2021-11-18,1,24.950001,0
625,990,6173600,24425,2021-11-19,1,24.950001,0
626,880,6173600,24425,2021-11-20,1,24.950001,0
627,1320,6173600,24425,2021-11-22,1,24.950001,0
628,2970,6173600,24425,2021-11-25,1,24.950001,0
629,3300,6173600,24425,2021-11-25,1,24.950001,0
630,2310,6173600,24425,2021-11-25,1,24.950001,0
631,4730,6173600,24425,2021-11-25,1,24.950001,0
632,1980,6173600,24425,2021-11-25,1,24.950001,0
633,1320,6173600,24425,2021-11-25,2,49.900002,0
634,4730,6173600,24425,2021-11-26,2,49.900002,0
635,3300,6173600,24425,2021-11-26,1,24.950001,0
636,2420,6173600,24425,2021-11-26,1,24.950001,0
637,4070,6173600,24425,2021-11-27,1,24.950001,0
638,2200,6173600,24425,2021-11-27,1,24.950001,0
639,550,6173600,24425,2021-11-28,1,24.950001,0
640,3190,6173600,24425,2021-11-28,1,24.950001,0
641,4400,6173600,24425,2021-11-29,1,24.950001,0
642,660,6173650,24425,2021-11-03,1,24.950001,0
643,2640,6173650,24425,2021-11-03,1,24.950001,0
644,1540,6173650,24425,2021-11-05,1,24.950001,0
645,2420,6173650,24425,2021-11-05,1,24.950001,0
646,2200,6173650,24425,2021-11-06,1,24.950001,0
647,4400,6173650,24425,2021-11-07,1,24.950001,0
648,1210,6173650,24425,2021-11-13,1,24.950001,0
649,2530,6173650,24425,2021-11-15,1,24.950001,0
650,3080,6173650,24425,2021-11-16,1,24.950001,0
651,2640,6173650,24425,2021-11-19,1,24.950001,0
652,3630,6173650,24425,2021-11-20,1,24.950001,0
653,1870,6173650,24425,2021-11-21,1,24.950001,0
654,4400,6173650,24425,2021-11-21,1,24.950001,0
655,1980,6173650,24425,2021-11-22,1,23.700001,0
656,4730,6173650,24425,2021-11-25,2,49.900002,0
657,1760,6173650,24425,2021-11-26,2,49.900002,0
658,2640,6173650,24425,2021-11-26,1,24.950001,0
659,3410,6173650,24425,2021-11-27,1,24.950001,0
660,4400,6173650,24425,2021-11-29,2,49.900002,0
661,1320,6173650,24425,2021-11-29,1,24.950001,0
662,1980,6173650,24425,2021-11-29,1,24.950001,0
663,660,6173700,22875,2021-11-03,1,0.890000,0
664,3630,6173700,22875,2021-11-03,1,0.890000,0
665,880,6173700,22875,2021-11-03,1,0.890000,0
666,990,6173700,22875,2021-11-04,1,0.890000,0
667,2310,6173700,22875,2021-11-05,2,1.780000,0
668,660,6173700,22875,2021-11-07,2,1.780000,0
669,1980,6173700,22875,2021-11-08,1,0.890000,0
670,2200,6173700,22875,2021-11-08,1,0.890000,0
671,2200,6173700,22875,2021-11-11,1,0.890000,0
672,1100,6173700,22875,2021-11-11,2,1.780000,0
673,1760,6173700,22875,2021-11-11,1,0.890000,0
674,990,6173700,22875,2021-11-11,1,0.890000,0
675,2310,6173700,22875,2021-11-12,1,0.890000,0
676,1540,6173700,22875,2021-11-12,1,0.890000,0
677,4730,6173700,22875,2021-11-13,1,0.890000,0
678,1760,6173700,22875,2021-11-13,1,0.890000,0
679,1870,6173700,22875,2021-11-18,2,1.780000,0
680,1540,6173700,22875,2021-11-20,1,0.890000,0
681,550,6173700,22875,2021-11-21,1,0.890000,0
682,2420,6173700,22875,2021-11-23,1,0.890000,0
683,2310,6173700,22875,2021-11-28,2,1.780000,0
684,770,6173700,22875,2021-11-28,2,1.780000,0
685,2200,6173700,22875,2021-11-29,6,5.340000,0
686,880,6173700,22875,2021-11-30,1,0.890000,0
687,2310,6173750,22875,2021-11-02,1,0.890000,0
688,3630,6173750,22875,2021-11-03,1,0.890000,0
689,1870,6173750,22875,2021-11-03,2,1.780000,0
690,2310,6173750,22875,2021-11-05,4,3.560000,0
691,1870,6173750,22875,2021-11-05,2,1.780000,0
692,1100,6173750,22875,2021-11-05,1,0.890000,0
693,550,6173750,22875,2021-11-09,1,0.890000,0
694,1210,6173750,22875,2021-11-09,1,0.890000,0
695,3190,6173750,22875,2021-11-09,2,1.780000,0
696,4730,6173750,22875,2021-11-09,2,1.780000,0
697,2640,6173750,22875,2021-11-10,2,1.780000,0
698,2200,6173750,22875,2021-11-12,1,0.890000,0
699,1870,6173750,22875,2021-11-12,1,0.890000,0
700,3080,6173750,22875,2021-11-14,1,0.890000,0
701,330,6173750,22875,2021-11-15,2,1.780000,0
702,660,6173750,22875,2021-11-17,1,0.890000,0
703,3300,6173750,22875,2021-11-18,1,0.890000,0
704,2310,6173750,22875,2021-11-18,1,0.890000,0
705,2090,6173750,22875,2021-11-18,2,1.780000,0
706,1760,6173750,22875,2021-11-19,1,0.890000,0
707,1540,6173750,22875,2021-11-20,1,0.890000,0
708,1210,6173750,22875,2021-11-25,1,0.890000,0
709,3630,6173750,22875,2021-11-26,1,0.890000,0
710,2200,6173750,22875,2021-11-27,3,2.670000,0
711,770,6173750,22875,2021-11-30,1,0.890000,0
712,1320,6173750,22875,2021-11-30,1,0.890000,0
713,1650,6173800,22875,2021-11-02,1,0.890000,0
714,2310,6173800,22875,2021-11-02,1,0.890000,0
715,4730,6173800,22875,2021-11-03,2,1.780000,0
716,2530,6173800,22875,2021-11-04,1,0.890000,0
717,990,6173800,22875,2021-11-07,1,0.890000,0
718,1210,6173800,22875,2021-11-08,2,1.780000,0
719,1100,6173800,22875,2021-11-08,1,0.890000,0
720,1760,6173800,22875,2021-11-11,1,0.890000,0
721,2420,6173800,22875,2021-11-13,4,3.560000,0
722,3630,6173800,22875,2021-11-14,1,0.890000,0
723,3080,6173800,22875,2021-11-16,1,0.890000,0
724,330,6173800,22875,2021-11-17,1,0.890000,0
725,330,6173800,22875,2021-11-18,1,0.890000,0
726,2640,6173800,22875,2021-11-19,4,3.560000,0
727,1760,6173800,22875,2021-11-19,1,0.890000,0
728,330,6173800,22875,2021-11-19,1,0.890000,0
729,1650,6173800,22875,2021-11-20,1,0.890000,0
730,1210,6173800,22875,2021-11-23,1,0.890000,0
731,330,6173800,22875,2021-11-27,1,0.890000,0
732,2200,6173800,22875,2021-11-30,2,1.780000,0
733,2420,6173850,22875,2021-11-03,1,0.790000,0
734,2640,6173850,22875,2021-11-04,1,0.790000,0
735,1320,6173850,22875,2021-11-06,2,1.580000,0
736,880,6173850,22875,2021-11-11,6,4.740000,0
737,3080,6173850,22875,2021-11-11,1,0.790000,0
738,2640,6173850,22875,2021-11-12,2,1.580000,0
739,2310,6173850,22875,2021-11-12,2,1.580000,0
740,990,6173850,22875,2021-11-12,1,0.790000,0
741,3190,6173850,22875,2021-11-13,2,1.580000,0
742,2530,6173850,22875,2021-11-13,4,3.160000,0
743,3300,6173850,22875,2021-11-14,2,1.580000,0
744,2530,6173850,22875,2021-11-20,1,0.790000,0
745,3190,6173850,22875,2021-11-22,1,0.790000,0
746,3190,6173850,22875,2021-11-23,1,0.790000,0
747,2420,6173850,22875,2021-11-25,2,1.580000,0
748,1210,6173850,22875,2021-11-26,2,1.580000,0
749,1760,6173850,22875,2021-11-26,1,0.790000,0
750,1870,6173850,22875,2021-11-28,2,1.580000,0
751,1320,6173850,22875,2021-11-28,1,0.790000,0
752,880,6173850,22875,2021-11-28,6,4.740000,0
753,990,6173850,22875,2021-11-30,1,0.790000,0
754,330,6173900,22875,2021-11-04,2,1.580000,0
755,2640,6173900,22875,2021-11-04,1,0.790000,0
756,1870,6173900,22875,2021-11-05,1,0.790000,0
757,3410,6173900,22875,2021-11-10,3,2.370000,0
758,3080,6173900,22875,2021-11-11,1,0.790000,0
759,3300,6173900,22875,2021-11-14,1,0.790000,0
760,4070,6173900,22875,2021-11-15,2,1.580000,0
761,1870,6173900,22875,2021-11-15,2,1.580000,0
762,3300,6173900,22875,2021-11-19,2,1.580000,0
763,1760,6173900,22875,2021-11-19,1,0.790000,0
764,3190,6173900,22875,2021-11-22,1,0.790000,0
765,1650,6173900,22875,2021-11-23,1,0.790000,0
766,4840,6173900,22875,2021-11-25,2,1.580000,0
767,3300,6173900,22875,2021-11-25,1,0.790000,0
768,2420,6173900,22875,2021-11-26,1,0.790000,0
769,3080,6173900,22875,2021-11-27,1,0.790000,0
770,3410,6173900,22875,2021-11-28,1,0.790000,0
771,660,6173900,22875,2021-11-29,1,0.790000,0
772,880,6173950,22875,2021-11-03,2,1.780000,0
773,2090,6173950,22875,2021-11-04,1,0.890000,0
774,330,6173950,22875,2021-11-04,1,0.890000,0
775,1210,6173950,22875,2021-11-05,1,0.890000,0
776,1980,6173950,22875,2021-11-10,1,0.890000,0
777,1210,6173950,22875,2021-11-10,3,2.670000,0
778,770,6173950,22875,2021-11-15,1,0.890000,0
779,2200,6173950,22875,2021-11-16,1,0.890000,0
780,4840,6173950,22875,2021-11-20,1,0.890000,0
781,660,6173950,22875,2021-11-21,2,1.780000,0
782,1320,6173950,22875,2021-11-26,1,0.890000,0
783,1760,6173950,22875,2021-11-30,2,1.780000,0
784,2640,6173950,22875,2021-11-30,4,3.560000,0
785,660,6174000,22875,2021-11-10,1,1.690000,0
786,550,6174000,22875,2021-11-26,2,3.380000,0
787,1540,6174050,22875,2021-11-01,2,1.580000,0
788,1320,6174050,22875,2021-11-05,1,0.790000,0
789,1980,6174050,22875,2021-11-07,1,0.790000,0
790,2420,6174050,22875,2021-11-08,5,3.950000,0
791,1320,6174050,22875,2021-11-09,2,1.580000,0
792,660,6174050,22875,2021-11-10,1,0.790000,0
793,550,6174050,22875,2021-11-10,1,0.790000,0
794,1100,6174050,22875,2021-11-12,1,0.790000,0
795,1760,6174050,22875,2021-11-13,2,1.580000,0
796,990,6174050,22875,2021-11-13,1,0.790000,0
797,2200,6174050,22875,2021-11-14,1,0.790000,0
798,1100,6174050,22875,2021-11-14,2,1.580000,0
799,1210,6174050,22875,2021-11-16,1,0.790000,0
800,990,6174050,22875,2021-11-17,2,1.580000,0
801,550,6174050,22875,2021-11-19,1,0.790000,0
802,2970,6174050,22875,2021-11-19,1,0.790000,0
803,770,6174050,22875,2021-11-19,1,0.790000,0
804,1320,6174050,22875,2021-11-20,1,0.790000,0
805,330,6174050,22875,2021-11-20,3,2.370000,0
806,1980,6174050,22875,2021-11-21,1,0.790000,0
807,3190,6174050,22875,2021-11-25,1,0.790000,0
808,2420,6174050,22875,2021-11-27,1,0.790000,0
809,990,6174050,22875,2021-11-27,1,0.790000,0
810,2530,6174050,22875,2021-11-27,1,0.790000,0
811,1210,6174050,22875,2021-11-30,1,0.790000,0
812,2310,6174100,22875,2021-11-05,1,0.890000,0
813,1320,6174100,22875,2021-11-05,2,1.780000,0
814,660,6174100,22875,2021-11-06,1,0.890000,0
815,1210,6174100,22875,2021-11-07,1,0.890000,0
816,3630,6174100,22875,2021-11-08,1,0.890000,0
817,880,6174100,22875,2021-11-08,2,1.780000,0
818,990,6174100,22875,2021-11-13,1,0.890000,0
819,1760,6174100,22875,2021-11-13,1,0.890000,0
820,2970,6174100,22875,2021-11-14,3,2.670000,0
821,1210,6174100,22875,2021-11-14,2,1.780000,0
822,2200,6174100,22875,2021-11-14,1,0.890000,0
823,1100,6174100,22875,2021-11-14,2,1.780000,0
824,1650,6174100,22875,2021-11-17,1,0.890000,0
825,4070,6174100,22875,2021-11-19,1,0.890000,0
826,330,6174100,22875,2021-11-20,5,4.450000,0
827,1100,6174100,22875,2021-11-21,2,1.780000,0
828,3190,6174100,22875,2021-11-25,2,1.780000,0
829,1100,6174100,22875,2021-11-28,1,0.890000,0
830,1980,6174150,22875,2021-11-07,1,0.950000,0
831,1320,6174150,22875,2021-11-08,1,0.950000,0
832,2200,6174150,22875,2021-11-13,3,2.850000,0
833,2200,6174150,22875,2021-11-14,1,0.950000,0
834,3080,6174150,22875,2021-11-14,1,0.950000,0
835,1100,6174150,22875,2021-11-14,2,1.900000,0
836,1210,6174150,22875,2021-11-14,1,0.950000,0
837,1870,6174150,22875,2021-11-17,1,0.950000,0
838,880,6174150,22875,2021-11-20,5,4.750000,0
839,330,6174150,22875,2021-11-20,5,4.750000,0
840,2090,6174150,22875,2021-11-22,1,0.950000,0
841,2750,6174200,22875,2021-11-04,2,1.780000,0
842,2310,6174200,22875,2021-11-07,3,2.670000,0
843,1540,6174200,22875,2021-11-11,1,0.530000,0
844,2970,6174200,22875,2021-11-11,4,3.560000,0
845,1650,6174200,22875,2021-11-14,1,0.890000,0
846,1540,6174200,22875,2021-11-17,1,0.890000,0
847,2970,6174200,22875,2021-11-19,1,0.890000,0
848,1210,6174200,22875,2021-11-26,1,0.890000,0
849,1320,6174250,22875,2021-11-01,1,0.890000,0
850,2200,6174250,22875,2021-11-04,1,0.890000,0
851,2970,6174250,22875,2021-11-04,2,1.780000,0
852,2200,6174250,22875,2021-11-05,1,0.890000,0
853,770,6174250,22875,2021-11-05,3,2.670000,0
854,1100,6174250,22875,2021-11-05,1,0.890000,0
855,990,6174250,22875,2021-11-06,2,1.780000,0
856,1870,6174250,22875,2021-11-06,4,3.560000,0
857,2200,6174250,22875,2021-11-07,1,0.890000,0
858,880,6174250,22875,2021-11-09,1,0.890000,0
859,1320,6174250,22875,2021-11-09,2,1.780000,0
860,4070,6174250,22875,2021-11-09,1,0.890000,0
861,4840,6174250,22875,2021-11-09,1,0.890000,0
862,1320,6174250,22875,2021-11-10,2,1.780000,0
863,2530,6174250,22875,2021-11-11,2,1.780000,0
864,1320,6174250,22875,2021-11-11,1,0.890000,0
865,990,6174250,22875,2021-11-12,1,0.890000,0
866,660,6174250,22875,2021-11-12,1,0.890000,0
867,2200,6174250,22875,2021-11-12,1,0.890000,0
868,2970,6174250,22875,2021-11-13,1,0.890000,0
869,1650,6174250,22875,2021-11-13,3,2.670000,0
870,1320,6174250,22875,2021-11-14,4,3.560000,0
871,1100,6174250,22875,2021-11-14,1,0.890000,0
872,1210,6174250,22875,2021-11-16,2,1.780000,0
873,3080,6174250,22875,2021-11-16,1,0.890000,0
874,880,6174250,22875,2021-11-17,3,2.670000,0
875,990,6174250,22875,2021-11-17,1,0.890000,0
876,2750,6174250,22875,2021-11-18,1,0.890000,0
877,1760,6174250,22875,2021-11-19,3,2.670000,0
878,990,6174250,22875,2021-11-19,1,0.890000,0
879,2970,6174250,22875,2021-11-19,1,0.890000,0
880,330,6174250,22875,2021-11-20,4,3.560000,0
881,3410,6174250,22875,2021-11-22,1,0.890000,0
882,2090,6174250,22875,2021-11-22,1,0.890000,0
883,3300,6174250,22875,2021-11-25,1,0.890000,0
884,2530,6174250,22875,2021-11-25,1,0.890000,0
885,1320,6174250,22875,2021-11-25,1,0.890000,0
886,660,6174250,22875,2021-11-25,1,0.890000,0
887,2200,6174250,22875,2021-11-25,2,1.780000,0
888,2970,6174250,22875,2021-11-26,2,1.780000,0
889,1650,6174250,22875,2021-11-26,1,0.890000,0
890,2750,6174250,22875,2021-11-27,4,3.560000,0
891,2420,6174250,22875,2021-11-27,1,0.890000,0
892,4730,6174250,22875,2021-11-27,1,0.890000,0
893,660,6174250,22875,2021-11-28,1,0.890000,0
894,880,6174250,22875,2021-11-28,1,0.890000,0
895,1870,6174250,22875,2021-11-29,1,0.890000,0
896,3630,6174300,22875,2021-11-03,1,0.890000,0
897,2090,6174300,22875,2021-11-05,1,0.890000,0
898,2640,6174300,22875,2021-11-07,1,0.890000,0
899,3630,6174300,22875,2021-11-08,1,0.890000,0
900,3080,6174300,22875,2021-11-08,4,3.560000,0
901,1320,6174300,22875,2021-11-09,2,1.780000,0
902,1210,6174300,22875,2021-11-11,2,1.780000,0
903,2310,6174300,22875,2021-11-12,1,0.890000,0
904,4840,6174300,22875,2021-11-12,1,0.890000,0
905,2750,6174300,22875,2021-11-12,6,5.340000,0
906,2200,6174300,22875,2021-11-12,1,0.890000,0
907,4180,6174300,22875,2021-11-13,1,0.890000,0
908,880,6174300,22875,2021-11-13,3,2.670000,0
909,2970,6174300,22875,2021-11-13,1,0.890000,0
910,1760,6174300,22875,2021-11-14,1,0.890000,0
911,1210,6174300,22875,2021-11-14,1,0.890000,0
912,1650,6174300,22875,2021-11-15,1,0.890000,0
913,1320,6174300,22875,2021-11-15,1,0.890000,0
914,990,6174300,22875,2021-11-17,2,1.780000,0
915,2310,6174300,22875,2021-11-17,1,0.890000,0
916,1100,6174300,22875,2021-11-17,1,0.890000,0
917,4180,6174300,22875,2021-11-20,1,0.890000,0
918,330,6174300,22875,2021-11-20,3,2.670000,0
919,1760,6174300,22875,2021-11-20,1,0.890000,0
920,1980,6174300,22875,2021-11-22,1,0.890000,0
921,4180,6174300,22875,2021-11-25,2,1.780000,0
922,330,6174300,22875,2021-11-25,1,0.890000,0
923,1760,6174300,22875,2021-11-25,1,0.890000,0
924,1210,6174300,22875,2021-11-26,1,0.890000,0
925,1100,6174300,22875,2021-11-27,1,0.890000,0
926,2530,6174300,22875,2021-11-28,1,0.890000,0
927,1100,6174300,22875,2021-11-30,1,0.890000,0
928,2420,6174300,22875,2021-11-30,1,0.890000,0
929,3080,6174300,22875,2021-11-30,1,0.890000,0
930,1650,6174350,22875,2021-11-02,1,0.990000,0
931,990,6174350,22875,2021-11-04,2,1.980000,0
932,1540,6174350,22875,2021-11-07,1,0.990000,0
933,330,6174350,22875,2021-11-12,1,0.990000,0
934,2200,6174350,22875,2021-11-18,1,0.990000,0
935,1210,6174350,22875,2021-11-23,1,0.990000,0
